variant,accession,date,weight
A/Busan/1301/2023,EPI_ISL_12178839,2022-04-04,1.0
A/Busan/1301/2023,EPI_ISL_14145016,2022-04-10,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_14144998,2022-04-04,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_14144998,2022-04-04,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_14144998,2022-04-04,0.3333333333333333
other,EPI_ISL_14144997,2022-04-04,1.0
other,EPI_ISL_14144995,2022-04-02,1.0
other,EPI_ISL_14144993,2022-03-31,1.0
other,EPI_ISL_14145005,2022-04-04,1.0
other,EPI_ISL_14145003,2022-04-07,1.0
other,EPI_ISL_14145002,2022-04-07,1.0
other,EPI_ISL_14145001,2022-03-30,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_14145000,2022-04-04,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_14145000,2022-04-04,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_14145000,2022-04-04,0.3333333333333333
A/Finland/399/2023,EPI_ISL_10081753,2022-01-13,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081753,2022-01-13,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081753,2022-01-13,0.3333333333333333
A/Finland/399/2023,EPI_ISL_10081752,2022-01-13,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081752,2022-01-13,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081752,2022-01-13,0.3333333333333333
other,EPI_ISL_17585231,2022-01-05,1.0
A/Finland/399/2023,EPI_ISL_10081754,2022-01-07,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081754,2022-01-07,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081754,2022-01-07,0.3333333333333333
A/Finland/391/2023,EPI_ISL_12178943,2022-03-30,1.0
A/Finland/399/2023,EPI_ISL_10081749,2022-01-03,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081749,2022-01-03,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081749,2022-01-03,0.3333333333333333
A/Finland/399/2023,EPI_ISL_10081748,2022-01-07,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081748,2022-01-07,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081748,2022-01-07,0.3333333333333333
A/Finland/399/2023,EPI_ISL_10081751,2022-01-13,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081751,2022-01-13,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081751,2022-01-13,0.3333333333333333
A/Finland/399/2023,EPI_ISL_10081750,2022-01-08,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_10081750,2022-01-08,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_10081750,2022-01-08,0.3333333333333333
other,EPI_ISL_17585240,2022-01-04,1.0
other,EPI_ISL_17585236,2022-01-04,1.0
other,EPI_ISL_17585237,2022-01-04,1.0
other,EPI_ISL_17585238,2022-01-06,1.0
other,EPI_ISL_17585239,2022-01-03,1.0
A/Finland/399/2023,EPI_ISL_17585232,2022-01-04,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_17585232,2022-01-04,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_17585232,2022-01-04,0.3333333333333333
other,EPI_ISL_17585233,2022-01-07,1.0
other,EPI_ISL_17585234,2022-01-07,1.0
other,EPI_ISL_17585235,2022-01-03,1.0
A/Busan/1301/2023,EPI_ISL_15390090,2022-06-14,1.0
other,EPI_ISL_15390091,2022-09-01,1.0
A/Busan/1301/2023,EPI_ISL_15390088,2022-04-17,1.0
other,EPI_ISL_15390089,2022-05-19,1.0
A/Finland/391/2023,EPI_ISL_15390082,2022-09-04,1.0
A/Busan/1301/2023,EPI_ISL_15390083,2022-04-14,1.0
A/Finland/399/2023,EPI_ISL_15390080,2022-04-29,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_15390080,2022-04-29,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_15390080,2022-04-29,0.3333333333333333
A/Schleswig-Holstein/4/2023,EPI_ISL_15390081,2022-09-03,1.0
other,EPI_ISL_15390086,2022-04-28,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_15390087,2022-09-15,1.0
A/Busan/1301/2023,EPI_ISL_15390084,2022-07-03,1.0
other,EPI_ISL_15390085,2022-08-17,1.0
A/Jeju/1047/2023,EPI_ISL_15816049,2022-10-26,1.0
A/Jeju/1047/2023,EPI_ISL_15816048,2022-10-28,1.0
A/Jeju/1047/2023,EPI_ISL_15816051,2022-10-26,1.0
other,EPI_ISL_15816050,2022-10-26,1.0
other,EPI_ISL_15816053,2022-10-27,1.0
A/Jeju/1047/2023,EPI_ISL_15816052,2022-10-27,1.0
other,EPI_ISL_15816054,2022-10-27,1.0
other,EPI_ISL_14931310,2022-06-02,1.0
other,EPI_ISL_14931309,2022-04-24,1.0
other,EPI_ISL_15390075,2022-04-10,1.0
other,EPI_ISL_14931313,2022-06-01,1.0
other,EPI_ISL_14931312,2022-06-02,1.0
other,EPI_ISL_15390078,2022-04-20,1.0
A/Busan/1301/2023,EPI_ISL_15390079,2022-04-29,1.0
other,EPI_ISL_15390076,2022-05-04,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_15390077,2022-09-05,1.0
A/Jeju/1047/2023,EPI_ISL_14931321,2022-06-06,1.0
A/Jeju/1047/2023,EPI_ISL_15816047,2022-10-27,1.0
A/Jeju/1047/2023,EPI_ISL_15816046,2022-10-03,1.0
A/Busan/1301/2023,EPI_ISL_13325685,2022-05-08,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_15652124,2022-10-22,1.0
A/Busan/1301/2023,EPI_ISL_12179129,2022-03-23,1.0
other,EPI_ISL_14931682,2022-05-02,1.0
A/Finland/399/2023,EPI_ISL_12179128,2022-01-26,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_12179128,2022-01-26,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_12179128,2022-01-26,0.3333333333333333
other,EPI_ISL_14931681,2022-05-03,1.0
other,EPI_ISL_14931680,2022-05-10,1.0
other,EPI_ISL_14931687,2022-05-02,1.0
other,EPI_ISL_14931691,2022-05-09,1.0
A/Busan/1301/2023,EPI_ISL_12179121,2022-03-22,1.0
other,EPI_ISL_14931690,2022-05-08,1.0
other,EPI_ISL_12179120,2022-03-17,1.0
other,EPI_ISL_14931689,2022-05-06,1.0
other,EPI_ISL_12179123,2022-03-19,1.0
other,EPI_ISL_14931688,2022-05-02,1.0
A/Busan/1301/2023,EPI_ISL_12179122,2022-03-17,1.0
other,EPI_ISL_12179125,2022-03-17,1.0
A/Busan/1301/2023,EPI_ISL_12179124,2022-03-18,1.0
other,EPI_ISL_12179127,2022-03-25,1.0
other,EPI_ISL_14931692,2022-05-09,1.0
A/Busan/1301/2023,EPI_ISL_12179126,2022-03-16,1.0
other,EPI_ISL_12179113,2022-03-15,1.0
other,EPI_ISL_12179112,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_12179115,2022-03-16,1.0
A/Busan/1301/2023,EPI_ISL_12179114,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_12179117,2022-03-17,1.0
A/Busan/1301/2023,EPI_ISL_12179116,2022-03-17,1.0
A/Busan/1301/2023,EPI_ISL_12179119,2022-03-17,1.0
A/Busan/1301/2023,EPI_ISL_12179118,2022-03-16,1.0
A/Busan/1301/2023,EPI_ISL_14931707,2022-05-11,1.0
A/Busan/1301/2023,EPI_ISL_12179105,2022-03-15,1.0
other,EPI_ISL_14931706,2022-05-11,1.0
other,EPI_ISL_12179104,2022-03-17,1.0
other,EPI_ISL_14931705,2022-05-01,1.0
A/Busan/1301/2023,EPI_ISL_12179107,2022-03-15,1.0
other,EPI_ISL_14931704,2022-05-10,1.0
A/Busan/1301/2023,EPI_ISL_12179106,2022-03-17,1.0
other,EPI_ISL_12179109,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_14931710,2022-05-13,1.0
A/Busan/1301/2023,EPI_ISL_12179108,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_12179111,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_14931708,2022-05-13,1.0
A/Busan/1301/2023,EPI_ISL_12179110,2022-03-15,1.0
other,EPI_ISL_14931651,2022-03-31,1.0
A/Finland/399/2023,EPI_ISL_14931650,2022-03-28,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931650,2022-03-28,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931650,2022-03-28,0.3333333333333333
other,EPI_ISL_14931649,2022-03-26,1.0
A/Busan/1301/2023,EPI_ISL_12179099,2022-03-17,1.0
other,EPI_ISL_14931655,2022-04-16,1.0
A/Catalonia/2041146NS/2023,EPI_ISL_12179101,2022-03-23,1.0
other,EPI_ISL_14931654,2022-04-15,1.0
other,EPI_ISL_14931653,2022-04-12,1.0
A/Busan/1301/2023,EPI_ISL_12179103,2022-03-13,1.0
other,EPI_ISL_14931652,2022-04-08,1.0
other,EPI_ISL_14931659,2022-04-18,1.0
other,EPI_ISL_14931658,2022-04-18,1.0
other,EPI_ISL_14931657,2022-04-18,1.0
other,EPI_ISL_14931656,2022-04-18,1.0
other,EPI_ISL_14931663,2022-04-19,1.0
other,EPI_ISL_14931660,2022-04-19,1.0
other,EPI_ISL_14931664,2022-04-20,1.0
other,EPI_ISL_14931671,2022-04-25,1.0
other,EPI_ISL_14931669,2022-04-25,1.0
other,EPI_ISL_14931668,2022-04-20,1.0
A/Busan/1301/2023,EPI_ISL_14931675,2022-04-27,1.0
other,EPI_ISL_14931674,2022-04-26,1.0
other,EPI_ISL_14931673,2022-04-26,1.0
other,EPI_ISL_14931672,2022-04-26,1.0
other,EPI_ISL_14931679,2022-05-01,1.0
other,EPI_ISL_14931678,2022-04-28,1.0
A/Finland/399/2023,EPI_ISL_14931677,2022-04-27,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931677,2022-04-27,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931677,2022-04-27,0.3333333333333333
other,EPI_ISL_14931676,2022-04-27,1.0
A/Busan/1301/2023,EPI_ISL_14931639,2022-06-18,1.0
other,EPI_ISL_14931638,2022-05-23,1.0
other,EPI_ISL_14931642,2022-06-10,1.0
other,EPI_ISL_14931641,2022-05-25,1.0
A/Jeju/1047/2023,EPI_ISL_14931640,2022-06-14,1.0
A/Busan/1301/2023,EPI_ISL_14931646,2022-05-23,1.0
A/Busan/1301/2023,EPI_ISL_14931644,2022-05-24,1.0
A/Busan/1301/2023,EPI_ISL_12179145,2022-03-15,1.0
A/Busan/1301/2023,EPI_ISL_12179147,2022-03-24,1.0
A/Finland/399/2023,EPI_ISL_12179146,2022-03-14,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_12179146,2022-03-14,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_12179146,2022-03-14,0.3333333333333333
other,EPI_ISL_12179148,2022-03-22,1.0
other,EPI_ISL_14931609,2022-06-18,1.0
other,EPI_ISL_14931608,2022-06-16,1.0
A/Busan/1301/2023,EPI_ISL_12179141,2022-03-23,1.0
A/Busan/1301/2023,EPI_ISL_12179143,2022-03-23,1.0
other,EPI_ISL_12179142,2022-03-22,1.0
other,EPI_ISL_14145109,2022-04-23,1.0
A/Busan/1301/2023,EPI_ISL_14145108,2022-04-23,1.0
other,EPI_ISL_13096516,2022-05-19,1.0
other,EPI_ISL_14145107,2022-04-19,1.0
A/Busan/1301/2023,EPI_ISL_14145106,2022-04-19,1.0
other,EPI_ISL_14145105,2022-04-22,1.0
A/Busan/1301/2023,EPI_ISL_13096527,2022-05-05,1.0
other,EPI_ISL_13096526,2022-05-05,1.0
other,EPI_ISL_13096525,2022-05-04,1.0
other,EPI_ISL_13096524,2022-04-13,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_13096523,2022-04-30,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_13096523,2022-04-30,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_13096523,2022-04-30,0.3333333333333333
other,EPI_ISL_13096522,2022-04-17,1.0
other,EPI_ISL_13096521,2022-04-17,1.0
A/Catalonia/2041146NS/2023,EPI_ISL_14145095,2022-04-19,1.0
A/Busan/1301/2023,EPI_ISL_13817410,2022-05-16,1.0
other,EPI_ISL_14145094,2022-04-08,1.0
other,EPI_ISL_14145093,2022-04-08,1.0
A/Busan/1301/2023,EPI_ISL_14145092,2022-04-08,1.0
other,EPI_ISL_14145091,2022-04-10,1.0
A/Busan/1301/2023,EPI_ISL_14145090,2022-04-08,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_14145089,2022-04-17,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_14145089,2022-04-17,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_14145089,2022-04-17,0.3333333333333333
other,EPI_ISL_14145103,2022-04-10,1.0
A/Busan/1301/2023,EPI_ISL_14145102,2022-04-22,1.0
other,EPI_ISL_14145101,2022-04-16,1.0
A/Busan/1301/2023,EPI_ISL_14145100,2022-04-18,1.0
A/Busan/1301/2023,EPI_ISL_14145099,2022-04-14,1.0
A/Catalonia/2041146NS/2023,EPI_ISL_14145098,2022-04-19,1.0
other,EPI_ISL_14145097,2022-04-21,1.0
other,EPI_ISL_12178983,2022-03-31,1.0
A/Catalonia/2041146NS/2023,EPI_ISL_14145096,2022-04-18,1.0
other,EPI_ISL_18798555,2022-06-29,1.0
other,EPI_ISL_14931499,2022-05-23,1.0
A/Finland/399/2023,EPI_ISL_17979353,2022-01-04,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_17979353,2022-01-04,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_17979353,2022-01-04,0.3333333333333333
other,EPI_ISL_14145052,2022-03-10,1.0
other,EPI_ISL_14931500,2022-05-24,1.0
other,EPI_ISL_14145029,2022-04-13,1.0
other,EPI_ISL_14145028,2022-04-12,1.0
A/Catalonia/2041146NS/2023,EPI_ISL_14145027,2022-04-11,1.0
other,EPI_ISL_14145025,2022-04-08,1.0
other,EPI_ISL_14145024,2022-04-10,1.0
A/Busan/1301/2023,EPI_ISL_14931513,2022-06-01,1.0
A/Jeju/1047/2023,EPI_ISL_14931512,2022-05-29,1.0
A/Finland/399/2023,EPI_ISL_14145034,2022-03-17,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14145034,2022-03-17,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14145034,2022-03-17,0.3333333333333333
A/Busan/1301/2023,EPI_ISL_14145079,2022-04-13,1.0
other,EPI_ISL_15259145,2022-08-01,1.0
A/Busan/1301/2023,EPI_ISL_14145078,2022-04-13,1.0
A/Busan/1301/2023,EPI_ISL_14145077,2022-04-07,1.0
other,EPI_ISL_13817392,2022-03-09,1.0
A/Busan/1301/2023,EPI_ISL_14145076,2022-04-11,1.0
A/Busan/1301/2023,EPI_ISL_13817393,2022-05-17,1.0
A/Busan/1301/2023,EPI_ISL_14145075,2022-04-12,1.0
other,EPI_ISL_14145074,2022-04-11,1.0
A/TECPAN/017FLU/2023,EPI_ISL_13817399,2022-05-14,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_14145073,2022-04-09,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_14145073,2022-04-09,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_14145073,2022-04-09,0.3333333333333333
A/Busan/1301/2023,EPI_ISL_14145087,2022-04-20,1.0
A/Busan/1301/2023,EPI_ISL_13817402,2022-05-18,1.0
A/Busan/1301/2023,EPI_ISL_14145086,2022-04-20,1.0
A/Busan/1301/2023,EPI_ISL_13817403,2022-05-18,1.0
other,EPI_ISL_14145085,2022-04-09,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_13817400,2022-04-13,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_13817400,2022-04-13,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_13817400,2022-04-13,0.3333333333333333
A/Busan/1301/2023,EPI_ISL_14145084,2022-04-20,1.0
A/Busan/1301/2023,EPI_ISL_13817401,2022-05-17,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_14145083,2022-04-14,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_14145083,2022-04-14,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_14145083,2022-04-14,0.3333333333333333
A/TECPAN/017FLU/2023,EPI_ISL_13817406,2022-05-30,1.0
A/Busan/1301/2023,EPI_ISL_14145082,2022-04-12,1.0
A/Busan/1301/2023,EPI_ISL_13817407,2022-06-01,1.0
A/Busan/1301/2023,EPI_ISL_14145081,2022-04-12,1.0
A/Busan/1301/2023,EPI_ISL_13817404,2022-05-19,1.0
A/Massachusetts/18/2022,EPI_ISL_13817405,2022-05-29,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_13096503,2022-05-17,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_13096503,2022-05-17,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_13096503,2022-05-17,0.3333333333333333
A/Busan/1301/2023,EPI_ISL_13096511,2022-05-17,1.0
A/Jeju/1047/2023,EPI_ISL_13096510,2022-05-17,1.0
A/Jeju/1047/2023,EPI_ISL_13096509,2022-05-19,1.0
other,EPI_ISL_13096507,2022-05-18,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_13096505,2022-05-16,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_13096505,2022-05-16,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_13096505,2022-05-16,0.3333333333333333
A/Schleswig-Holstein/4/2023,EPI_ISL_13096504,2022-05-17,0.3333333333333333
A/SENDAI/45/2023,EPI_ISL_13096504,2022-05-17,0.3333333333333333
A/Jeju/1047/2023,EPI_ISL_13096504,2022-05-17,0.3333333333333333
A/Finland/399/2023,EPI_ISL_16046064,2022-04-27,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_16046064,2022-04-27,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_16046064,2022-04-27,0.3333333333333333
other,EPI_ISL_16046048,2022-04-23,1.0
other,EPI_ISL_14571517,2022-05-08,1.0
other,EPI_ISL_14571495,2022-03-30,1.0
A/Busan/1301/2023,EPI_ISL_16046001,2022-07-20,1.0
A/Massachusetts/18/2022,EPI_ISL_16046014,2022-04-25,0.5
A/Finland/399/2023,EPI_ISL_16046014,2022-04-25,0.5
A/Catalonia/2041146NS/2023,EPI_ISL_16045986,2022-04-27,1.0
A/Busan/1301/2023,EPI_ISL_14931840,2022-03-09,1.0
A/Finland/399/2023,EPI_ISL_14931811,2022-03-01,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931811,2022-03-01,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931811,2022-03-01,0.3333333333333333
A/Finland/399/2023,EPI_ISL_14931815,2022-03-02,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931815,2022-03-02,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931815,2022-03-02,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931814,2022-03-01,1.0
A/Finland/399/2023,EPI_ISL_14931813,2022-03-01,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931813,2022-03-01,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931813,2022-03-01,0.3333333333333333
A/Finland/399/2023,EPI_ISL_14931812,2022-03-01,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931812,2022-03-01,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931812,2022-03-01,0.3333333333333333
other,EPI_ISL_14931819,2022-03-03,1.0
other,EPI_ISL_14931818,2022-02-23,1.0
A/Finland/399/2023,EPI_ISL_14931817,2022-02-17,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931817,2022-02-17,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931817,2022-02-17,0.3333333333333333
other,EPI_ISL_16045951,2022-04-07,1.0
A/Finland/399/2023,EPI_ISL_14931816,2022-03-03,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931816,2022-03-03,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931816,2022-03-03,0.3333333333333333
other,EPI_ISL_14931823,2022-03-03,1.0
other,EPI_ISL_14931822,2022-02-09,1.0
other,EPI_ISL_14931821,2022-02-09,1.0
other,EPI_ISL_14931820,2022-03-02,1.0
other,EPI_ISL_14931824,2022-02-09,1.0
other,EPI_ISL_14931835,2022-01-02,1.0
other,EPI_ISL_14931834,2022-01-01,1.0
A/Busan/1301/2023,EPI_ISL_16045934,2022-04-27,1.0
A/Busan/1301/2023,EPI_ISL_14931839,2022-03-07,1.0
A/Darwin/6/2021,EPI_ISL_14931838,2022-02-10,1.0
other,EPI_ISL_14931837,2022-02-15,1.0
other,EPI_ISL_14931836,2022-02-10,1.0
other,EPI_ISL_14931779,2022-03-15,1.0
other,EPI_ISL_14931778,2022-03-14,1.0
other,EPI_ISL_14931777,2022-03-12,1.0
other,EPI_ISL_14931776,2022-03-11,1.0
other,EPI_ISL_14931783,2022-03-15,1.0
other,EPI_ISL_14931782,2022-03-15,1.0
other,EPI_ISL_14931781,2022-03-15,1.0
other,EPI_ISL_14931780,2022-03-15,1.0
other,EPI_ISL_14931787,2022-03-17,1.0
other,EPI_ISL_16045917,2022-09-06,1.0
other,EPI_ISL_14931786,2022-03-16,1.0
A/Jeju/1047/2023,EPI_ISL_16832170,2022-10-03,1.0
other,EPI_ISL_14931785,2022-03-16,1.0
other,EPI_ISL_14931784,2022-03-16,1.0
A/Finland/399/2023,EPI_ISL_14931791,2022-03-18,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931791,2022-03-18,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931791,2022-03-18,0.3333333333333333
other,EPI_ISL_14931790,2022-03-17,1.0
other,EPI_ISL_14931789,2022-03-17,1.0
other,EPI_ISL_14931788,2022-03-17,1.0
other,EPI_ISL_14931795,2022-01-03,1.0
other,EPI_ISL_14931794,2022-03-22,1.0
other,EPI_ISL_14931793,2022-03-21,1.0
A/Schleswig-Holstein/4/2023,EPI_ISL_16832178,2022-10-28,1.0
other,EPI_ISL_14931792,2022-03-18,1.0
other,EPI_ISL_14931799,2022-01-04,1.0
other,EPI_ISL_14931798,2022-01-03,1.0
other,EPI_ISL_14931797,2022-01-03,1.0
other,EPI_ISL_14931796,2022-01-03,1.0
other,EPI_ISL_14931803,2022-02-10,1.0
other,EPI_ISL_14931802,2022-02-10,1.0
other,EPI_ISL_14931801,2022-02-08,1.0
other,EPI_ISL_14931800,2022-01-05,1.0
other,EPI_ISL_14931804,2022-03-03,1.0
other,EPI_ISL_14931747,2022-03-16,1.0
other,EPI_ISL_14931746,2022-03-16,1.0
other,EPI_ISL_14931745,2022-03-15,1.0
A/Finland/399/2023,EPI_ISL_14931744,2022-01-06,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931744,2022-01-06,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931744,2022-01-06,0.3333333333333333
other,EPI_ISL_14931751,2022-02-18,1.0
A/Jeju/1047/2023,EPI_ISL_16832197,2022-10-11,1.0
other,EPI_ISL_14931750,2022-02-14,1.0
other,EPI_ISL_14931749,2022-02-14,1.0
other,EPI_ISL_14931748,2022-02-18,1.0
other,EPI_ISL_14931755,2022-02-22,1.0
other,EPI_ISL_14931754,2022-02-22,1.0
other,EPI_ISL_14931753,2022-02-22,1.0
other,EPI_ISL_14931752,2022-02-18,1.0
other,EPI_ISL_14931759,2022-02-23,1.0
other,EPI_ISL_14931758,2022-02-23,1.0
other,EPI_ISL_14931757,2022-02-23,1.0
other,EPI_ISL_16045883,2022-08-08,1.0
other,EPI_ISL_14931756,2022-02-22,1.0
other,EPI_ISL_14931763,2022-03-04,1.0
other,EPI_ISL_14931762,2022-03-07,1.0
other,EPI_ISL_14931761,2022-03-02,1.0
other,EPI_ISL_14931760,2022-02-28,1.0
other,EPI_ISL_14931767,2022-03-07,1.0
A/TECPAN/017FLU/2023,EPI_ISL_16832213,2022-09-22,1.0
other,EPI_ISL_14931766,2022-03-07,1.0
other,EPI_ISL_14931765,2022-03-04,1.0
other,EPI_ISL_14931764,2022-03-04,1.0
other,EPI_ISL_14931771,2022-03-09,1.0
other,EPI_ISL_14931770,2022-03-08,1.0
other,EPI_ISL_14931769,2022-03-05,1.0
other,EPI_ISL_14931768,2022-03-07,1.0
other,EPI_ISL_14931775,2022-03-11,1.0
other,EPI_ISL_14931774,2022-03-11,1.0
A/Jeju/1047/2023,EPI_ISL_16045866,2022-08-05,1.0
other,EPI_ISL_14931773,2022-03-10,1.0
other,EPI_ISL_14931772,2022-03-09,1.0
other,EPI_ISL_14931715,2022-05-18,1.0
other,EPI_ISL_14931714,2022-05-17,1.0
A/Busan/1301/2023,EPI_ISL_14931712,2022-05-13,1.0
A/Busan/1301/2023,EPI_ISL_14931719,2022-05-25,1.0
A/Busan/1301/2023,EPI_ISL_14931718,2022-05-17,1.0
other,EPI_ISL_14931717,2022-05-18,1.0
A/Busan/1301/2023,EPI_ISL_14931723,2022-05-13,1.0
other,EPI_ISL_14931722,2022-05-25,1.0
other,EPI_ISL_14931720,2022-05-23,1.0
other,EPI_ISL_16045848,2022-08-03,1.0
A/Busan/1301/2023,EPI_ISL_14931727,2022-06-08,1.0
A/Busan/1301/2023,EPI_ISL_14931726,2022-06-09,1.0
other,EPI_ISL_14931725,2022-06-08,1.0
other,EPI_ISL_14931724,2022-06-08,1.0
A/Finland/399/2023,EPI_ISL_14931731,2022-02-22,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931731,2022-02-22,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931731,2022-02-22,0.3333333333333333
other,EPI_ISL_14931730,2022-02-22,1.0
A/Busan/1301/2023,EPI_ISL_14931729,2022-06-08,1.0
A/Busan/1301/2023,EPI_ISL_14931728,2022-06-08,1.0
A/Finland/399/2023,EPI_ISL_14931735,2022-03-07,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931735,2022-03-07,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931735,2022-03-07,0.3333333333333333
A/Finland/399/2023,EPI_ISL_14931734,2022-03-07,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931734,2022-03-07,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931734,2022-03-07,0.3333333333333333
other,EPI_ISL_14931733,2022-03-02,1.0
other,EPI_ISL_14931732,2022-02-23,1.0
A/Finland/399/2023,EPI_ISL_14931739,2022-03-15,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931739,2022-03-15,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931739,2022-03-15,0.3333333333333333
other,EPI_ISL_14931738,2022-03-13,1.0
other,EPI_ISL_14931737,2022-03-09,1.0
other,EPI_ISL_14931736,2022-03-07,1.0
other,EPI_ISL_15390486,2022-10-03,1.0
A/Finland/399/2023,EPI_ISL_14931743,2022-01-02,0.3333333333333333
A/SouthSudan/631/2023,EPI_ISL_14931743,2022-01-02,0.3333333333333333
A/Catalonia/2041146NS/2023,EPI_ISL_14931743,2022-01-02,0.3333333333333333
other,EPI_ISL_14931742,2022-03-22,1.0
other,EPI_ISL_14931741,2022-03-21,1.0
